contract_id,pe_name,contract_name,contract_amount,procurement_category,procurement_method,status
RRM/PAL/W/NCB-04/079/80,Rainadevi Chhahara Rural Municipality,Construction of Rainadevi Temple,7592104.28,Works,NCB,Completed
10/NCB/TM/W/2079-080,"Tokha Municipality, Office of the Municipal Executive","Labu hudai Malung Sadak Kalopatray, ward-02",20868539.3,Works,NCB,In-Progress
15/NCB/TM/W/2079-080,"Tokha Municipality, Office of the Municipal Executive",Tokha Nagarpalika ward-08 ra ward 11 jodne Baniyatar Pool Nirman Karya,33804376.5,Works,NCB,In-Progress
19/NCB/TM/W/2079-080,"Tokha Municipality, Office of the Municipal Executive","Faidol Iko Chakhu Sadak Upgrade, ward-03",20602097.0,Works,NCB,In-Progress
20/NCB/TM/W/2079-080,"Tokha Municipality, Office of the Municipal Executive","Laxmi Chowk dekhi Futung Mul Sadak Slab Dhalan, ward-03",2998229.24,Works,NCB,In-Progress
21/NCB/TM/W/2079-080,"Tokha Municipality, Office of the Municipal Executive","Sai Baba Chowk dekhi Hattigauda jane Bishnumati Pool saamma Khanepani Pipeline sahit Sadak Upgrade, ward-03",5397748.0,Works,NCB,In-Progress
23/NCB/TM/G/2079-080,"Tokha Municipality, Office of the Municipal Executive","Ward bhitraka mul tatha sayak batoharu ma CC Camera tatha sadak batti jadan karya, ward-10",2096840.0,Goods,NCB,Completed
27/NCB/TM/W/2079-080,"Tokha Municipality, Office of the Municipal Executive","Construction of Compound wall,Retaining wall and Interlock Block of Tokha Municipality",4781330.85,Works,NCB,In-Progress
28/NCB/TM/W/2079-080,"Tokha Municipality, Office of the Municipal Executive",Ward -09 ko Bibhinna Sadak Overlay,2158535.0,Works,NCB,In-Progress
04/BMA/W/UPG/2079/080,Bhumikasthan Municipality,Dharapani Phalamkhilli Ansurkot Road Upgrading works.,7511692.85,Works,NCB,In-Progress
05/BMA/W/BT/2078/079,Bhumikasthan Municipality,Nuwakot Khilji Ansurkot Motorable Road Upgrading Works.,66972009.17,Works,NCB,In-Progress
05/BMA/W/BT/2079/080,Bhumikasthan Municipality,Udayathati Chautara Pauwa Motorable Road Upgrading works.,6929914.24,Works,NCB,In-Progress
06/BMA/W/UPG/2079/080,Bhumikasthan Municipality,Belbot Dadagaun Durbang Motorable Road Upgrading works.,6923688.28,Works,NCB,In-Progress
07/BMA/W/UPG/2079/080,Bhumikasthan Municipality,Baraneta Jalam Jhimruk Motorable Road Upgrading Works.,7520484.99,Works,NCB,Completed
RDCNP/33701138/2079/80-07,"Road Division, Chandranigahpur","Road Improvement Works along Rautahat Chandrapur Ward no.8 Santpur- Sindureghari-Malintole-Chetnagar Samm Pakki Sadak(CH 0+000 to 20+000 ), Rautahat ( total length of working section :7.55 KM)",131884677.52,Works,NCB,In-Progress
09/BMA/W/UPG/2079/080,Bhumikasthan Municipality,Bhujelpani Sandeva Thuldeva Motorable Road Upgrading works.,6922004.24,Works,NCB,Completed
5/NCB/WORKS/BM/078/79,BHIMAD MUNICIPALITY,Construction of basic health service center building,3502996.58,Works,NCB,Completed
5/NCB/WORKS/BM/079/80,BHIMAD MUNICIPALITY,Bhimad Bhagar Simle sadak kalopatre Yojana,8464820.69,Works,NCB,Completed
NCB/SM/R/P/03/2079/80,Sandhikharka Municipality,Mathurabesi Pauwa Protection and Approach Road Construction,14070033.33,Works,NCB,In-Progress
NCB/SM/R/P/04/2079/80,Sandhikharka Municipality,Sahid Sarala Marga Rural Road Upgrading,13822137.56,Works,NCB,In-Progress
NCB/SM/B/P/7/2079/080,Sandhikharka Municipality,Construction of Supa deaurali Dharma Shala Building,15657857.29,Works,NCB,In-Progress
NCB/SM/B/P/8/2079/080,Sandhikharka Municipality,NCB/SM/B/P/8/2079/080 -Gangasarobar Tal Upgrading works,11896614.48,Works,NCB,In-Progress
NCB/SM/B/P/5/2079/080,Sandhikharka Municipality,"NCB/SM/B/P/5/2079/080-Construction of Health Post Building (ward No.7,8 & 11)",57639604.4,Works,NCB,In-Progress
NCB/SM/B/P/06/2079/80,Sandhikharka Municipality,Construction of Argha Bhagawati Primary School Building,30914638.41,Works,NCB,In-Progress
NCB/SM/R/P/09/2079/080,Sandhikharka Municipality,NCB/SM/R/P/09/2079/080 Dhorpatan-Behore-kura-Pallabari-Duwara-Gachhe Road Upgrading,77681802.2,Works,NCB,In-Progress
NCB/SM/B/P/10/2079/080,Sandhikharka Municipality,NCB/SM/B/P/10/2079/080 Construction of Mathura nandaram Adharvut School Building,4384104.1,Works,NCB,Completed
NCB/SM/B/P/11/2079/080,Sandhikharka Municipality,NCB/SM/B/P/11/2079/080 Construction of Bhagawati Secondary school Building,4232259.0,Works,NCB,Completed
NCB/SM/B/P/12/2079/080,Sandhikharka Municipality,NCB/SM/B/P/12/2079/080-Construction of Parbati Adharvut School Buildin,2370065.22,Works,NCB,Completed
NCB/SM/B/P/13/2079/080,Sandhikharka Municipality,NCB/SM/B/P/13/2079/080 -Construction of Janata Adharvut school Building,2223262.34,Works,NCB,Completed
NCB/SM/B/P/14/2079/080,Sandhikharka Municipality,NCB/SM/B/P/14/2079/080-Construction of Parkritik Sampadako Rupama Raheko Rock Garden Samrakshana,14027711.99,Works,NCB,In-Progress
NCB/SM/W/P/15/2079/080,Sandhikharka Municipality,NCB/SM/W/P/15/2079/080-Historical Khanchi Durbar Reconstruction & Approach Road Construction,15305432.63,Works,NCB,In-Progress
NCB/SM/B/P/16/2079/080,Sandhikharka Municipality,NCB/SM/B/P/16/2079/080 -,14794240.35,Works,NCB,In-Progress
NCB/SM/B/P/17/2079/080,Sandhikharka Municipality,NCB/SM/B/P/17/2079/080-Rithe Khola Majha Hatiya- Jare Khola Rural Road Upgrading,13607544.05,Works,NCB,In-Progress
NCB/SM/B/P/18/2079/080,Sandhikharka Municipality,NCB/SM/B/P/18/2079/080-Construction of Janata Krishna Ma. Vi. School Hostel Building,4596297.26,Works,NCB,Completed
NCB/SM/R/P/19/2079/080,Sandhikharka Municipality,"NCB/SM/R/P/19/2079/080 -Sandhikharka Ward no 1, 2 Bazar areas and Ward no 7, Phudbang bazar Black top Area Road Maintenance",8008579.8,Works,NCB,Completed
UDB-RUP/34701014/ NCB/ 079-80/71,"Urban Development and Building Office, Rupandehi","Construction of Infrastructures at Mahalawar-Majdiya Road at Lumbini Sanskritic Municipality, Rupandehi",27435942.62,Works,NCB,In-Progress
BRM/NCB/WORKS/07/2079/080,Bandipur Rural Municipality,Construction of Athithi Griha Bhaban,3294444.92,Works,NCB,In-Progress
BRM/NCB/WORKS/03/2080-081,Bandipur Rural Municipality,Upgrading of Bandipur-Khahare-Seratar-Sukhaura Road,10849873.03,Works,NCB,In-Progress
BRM/NCB/WORKS/02/2080/081,Bandipur Rural Municipality,Upgrading of Bandipur-Dharampani Road,9434209.68,Works,NCB,In-Progress
01,Naugad Rural Municipality,Construction of Ward Office Building Naugad 1 Darchula,6011064.4,Works,NCB,Completed
RRM/PAL/NCB/W/11-079/80,Rainadevi Chhahara Rural Municipality,Construction of Rainadevi Chhahara 15 Bed Primary Hospital,221748124.93,Works,NCB,In-Progress
RRM/PAL/NCB/W/01-080/81,Rainadevi Chhahara Rural Municipality,Upgrading of Dhajabanne-Pelawas-Taalpokhara-Arghakhanchi Road,5950681.32,Works,NCB,Completed
RIDOKAP/10134/NCB/080-81/17,"Road Infrastructure Development Office, Kapilvastu","Purena Bar ko rukhdekhi Fachkaiya, Kailhawa Mormi road in Buddhbhoomi Municipality Ward No. 1, 2 and 3 road upgradation,Kapilvastu.",1997652.46,Works,NCB,In-Progress
IDO/MYAGDI/NCB/W/01/080-081,"Infrastructure Development Office, Myagdi","Upgrading Of Pakher Baranja Bukeni Dhapung Tarakhola Road, Mangala Rural Municipality - 3 & 4",12801399.66,Works,NCB,In-Progress
IDO/MYAGDI/NCB/W/02/080-081,"Infrastructure Development Office, Myagdi","Upgrading Of Mahabhir - Dosalle Kaphaldanda - Nagi Road, Annapurna Rural Municipality -7 & 8, Myagdi",7258732.93,Works,NCB,In-Progress
IDO/MYAGDI/NCB/W/09/080-081,"Infrastructure Development Office, Myagdi","Bima Marang Malkbang Kuine Thadakhani Pakhapani Road, Dhawalagiri Rural Municipality - 5 &6",6967392.32,Works,NCB,In-Progress
01-BMC/2080/081/W/NCB/01,Bharatpur Metropolitian City Office,"Construction of Blacktopped Road of Pandey Chowk to Healthpost upto Police post to Ward office Boundary, BMC-21,",16168316.09,Works,NCB,Completed
03-BMC/2080/81/G/NCB/06,Bharatpur Metropolitian City Office,Supply and Delivery of Furniture and Fixtures at Bharatpur Metropolitan City.,6212500.0,Goods,NCB,Completed
02/NCB/TM/W/2080-081,"Tokha Municipality, Office of the Municipal Executive",Ward-10 ko Mul ra sahayak sadak haru Overlay.,2294452.5,Works,NCB,In-Progress
03/NCB/TM/W/2080-081,"Tokha Municipality, Office of the Municipal Executive",Ward-09 ko bibhina Sadak haru Kalopatray,4613812.3,Works,NCB,In-Progress
04/NCB/TM/W/2080-081,"Tokha Municipality, Office of the Municipal Executive","Sidhesor Mandir dekhi utar tarfa Manmaiju Pool samma Plum wall Nirman, ward-09",3616500.0,Works,NCB,In-Progress
05/NCB/TM/W/2080-081,"Tokha Municipality, Office of the Municipal Executive",Tarkesor-11 ra Tokha-9 Bich Jodne Bishnumati Pool Nirman,26835559.65,Works,NCB,In-Progress
06/NCB/TM/W/2080-081,"Tokha Municipality, Office of the Municipal Executive",Jalupa Chowk-Baniyatar-Tamang Basti-Shree Swosthani Tol ra Melmilap Tol ma Sadak Kalopatray-ward-08,10368128.95,Works,NCB,In-Progress
8-BMC/2079/080/W/NCB/15,Bharatpur Metropolitian City Office,Compound Wall Construction Works At BMC Ward No.2 Office,24388735.42,Works,NCB,Completed
15-BMC/2079/080/W/NCB/31,Bharatpur Metropolitian City Office,"Blacktopped Road Construction works and other Physical Construction works (from Kerunga River to Khem B.K's House and to Boundary of Ward no 21 ) ,BMC-23",6028595.4,Works,NCB,Completed
16-BMC/2079/080/W/NCB/32,Bharatpur Metropolitian City Office,Blacktopped Road Maintenance works of Different ward of Bharatpur Metropolitan city -Package 1,29234357.66,Works,NCB,Completed
22-BMC/079/080/G/NCB/47,Bharatpur Metropolitian City Office,""" Procurement and Supply of Medicines For Basic and Emergency Health Services , Bharatpur Metropolitan City""",7824273.5,Works,NCB,Completed
22-BMC/079/080/W/NCB/48,Bharatpur Metropolitian City Office,Procurement of supply of Ayurvedic Medicine for Bharatpur Metropolitan City,2704700.0,Works,NCB,Completed
22-BMC/2079/080/W/NCB/49,Bharatpur Metropolitian City Office,Blacktopped Road Maintenance works of Different Ward in Bharatpur Metropolitan City-Package-2,18197851.19,Works,NCB,Completed
22-BMC/079/080/W/NCB/50,Bharatpur Metropolitian City Office,Blacktopped Road Maintenance Work in Bharatpur Metropolitan City-Package 3,25864704.12,Works,NCB,Completed
RE/23-BMC/079/080/W/NCB/52,Bharatpur Metropolitian City Office,Blacktopped Works Construction on Different Road at ward no.6,9376389.94,Works,NCB,Completed
23-BMC/078/079/W/NCB/53,Bharatpur Metropolitian City Office,""" Blacktopped works from East of Hulaki Sadak (Ward 14), Barauji Chowk Tharu Village to Jungle Simana Passing through Prithivi Chowk (Ward 13), Koirala chowk (ward 13) and Ward 6 simana Jamarkattel ch",29822748.09,Works,NCB,In-Progress
RE/24-BMC/2079/080/W/NCB/56,Bharatpur Metropolitian City Office,Blacktopped Road Construction Works at ward 5 and 9.,3132023.75,Works,NCB,Completed
GAU/NCB/05-2079/080,Gaushala Municipality,LT Line Extension Work(Irrigation),4872616.5,Works,NCB,In-Progress
GAU/NCB/1-2079/080,Gaushala Municipality,Construction of Primary Hospital Building at Gaushala Municipality-4,122606833.05,Works,NCB,In-Progress
RE/24-BMC/2079/080/W/SQ/61,Bharatpur Metropolitian City Office,""" Fencing works at setidevi samudayik ban's Maingate to West Ward 16.""",998738.77,Works,Sealed Quotation,Completed
26-BMC/2079/080/W/NCB/64,Bharatpur Metropolitian City Office,Blacktopped Road Construction from Bhawana Chowk Towards North 6 no. Sakha On Boarder Of Bharatpur 14 and 15,11274187.89,Works,NCB,Completed
27-BMC/2079/080/W/NCB/68,Bharatpur Metropolitian City Office,Blacktopped Road Construction Works Package (Naya Patihani Jane Bato Hudai Aasaram Mahatoko Ghar Dekhi Purba Tarfako Sadak ra Ward No. 28 ko Simana Sajhapur Jane Bato Samma and Dhebauliko Purna Bahadu,7835945.65,Works,NCB,Completed
29-BMC/2079/080/W/SQ/73,Bharatpur Metropolitian City Office,""" Blacktopped Road Construction Works from Khayarghari Chautari to ward 27 Simana .""",1912437.24,Works,NCB,Completed
30-BMC/2079/080/W/NCB/77,Bharatpur Metropolitian City Office,"Blacktopped Road Construction from Ward Office towards Koilaha, BMC-26",10124135.33,Works,NCB,Completed
MM/RCH/WORKS/NCB/23/080/081,Manthali Municipality,Construction of 4 no. ward office building project,11594609.92,Works,NCB,Completed
MM/RCH/WORKS/NCB/24/080/081,Manthali Municipality,Construction of 5 no. ward office building project,11546539.86,Works,NCB,Completed
RRM/PAL/NCB/W/04-081/82,Rainadevi Chhahara Rural Municipality,Construction of Meeting Hall at Rural Municipality Building,2641295.53,Works,NCB,Completed
MM/RCH/WORKS/NCB/01/081/082,Manthali Municipality,Thulimadhau-Archale-Thanti Kathajor Road Construction,8785587.37,Works,NCB,Completed
MM/RCH/WORKS/NCB/04/081/082,Manthali Municipality,Vadaure Sisnepani Ward Office Jane Bato Estarunnati,1707382.57,Works,NCB,Completed
MM/RCH/WORKS/NCB/05/081/082,Manthali Municipality,Gairi Gaun Hudai Chisapani Gadi Jane Padmarga Yojana.,2771841.56,Works,NCB,Completed
MM/RCH/WORKS/NCB/02/081/082,Manthali Municipality,Sanwadanda-Pashupati-Sikral-Saunepani Road,11892071.0,Works,NCB,Completed
BMP/NCB/GOODS/2081-82/E/01,Bhimeshwor Municipality,Supply and Delivery of Goods Related to Office Stationery and Printing Works,1398715.13,Goods,NCB,Completed
BMP/NCB/GOODS/2080-81/E/08,Bhimeshwor Municipality,Supply and Installation of CCTV Camera at Market Area and Ward Offices,2765426.4,Goods,NCB,Completed
BMP/NCB/WORKS/2081-82/E/01,Bhimeshwor Municipality,Patikhola - Uakhubari - Kaule Sadak - 6 and 7,23479236.6,Works,NCB,Completed
MARMA/NCB/WORKS/05/2080/081,"Marma Rural Municipality, Latinath, Darchula","Construction of Sheri Health Post Building, Marma-6, Darchula",4426452.01,Works,NCB,Completed
Marma/NCB/04/076-077,"Marma Rural Municipality, Latinath, Darchula",Shree Salledhar Secondary School Building Construction,47829039.57,Works,NCB,Completed
Marma/NCB/05/076-077,"Marma Rural Municipality, Latinath, Darchula",Construction and Upgrading of Latinath-Sarsi-Bajani-Duni Road,19105983.94,Works,NCB,Completed
01/BMA/W/SC/081/082,Bhumikasthan Municipality,Tallo Choutara Beththala Adhuro Sidi Nirman,429388.56,Works,NCB,Completed
02/BMA/W/RM/081/082,Bhumikasthan Municipality,Choutara Bahulahakhola Motorable Road Construction,572275.52,Works,Sealed Quotation,Completed
03/BMA/W/RM/081/082,Bhumikasthan Municipality,Baddanda Kattike Satighat Motorable Road Construction,659664.34,Works,Sealed Quotation,Completed
RRM/PAL/W/NCB/01/081-82,Rainadevi Chhahara Rural Municipality,Upgrading of Dhajabanne -Pelawas-Ward Office-Taalpokhra-Arghakhanchi Road(Ch 0+000 to 3+800),57469744.43,Works,NCB,In-Progress
RRM/PAL/W/NCB-03/2082-83,Rainadevi Chhahara Rural Municipality,Upgrading of Sundaredhunga-Juthapauwa-Saljhandi Road (Nepane Juthapauwa Section Ch 4+100 to 6+500),42507115.67,Works,NCB,In-Progress
RRM/PAL/W/NCB-02/2082-83,Rainadevi Chhahara Rural Municipality,Upgrading of Chhahara - Dhajabanne -Tansingal - Saatmure Road (Dhajabanne -Tansingal section Ch 1+520 to 5+720 ),87931394.6,Works,NCB,In-Progress
RRM/PAL/W/NCB-04/2082-83,Rainadevi Chhahara Rural Municipality,Upgrading of Tansingal-Somadi-Sapaudi-Magran-Manbhag Road,4642338.42,Works,NCB,In-Progress
RRM/PAL/W/NCB-06/2082-83,Rainadevi Chhahara Rural Municipality,Rainadevi Chhahara Office Landscaping Works,3881876.36,Works,NCB,In-Progress
RRM/PAL/G/NCB-05/2082-83,Rainadevi Chhahara Rural Municipality,"Purchase, Supply and Delivery of Mini Tiller, Combined Mill, Chaff Cutter and Brush Cutter",9765500.0,Goods,NCB,In-Progress
RRM/PAL/W/NCB-07/2082-83,Rainadevi Chhahara Rural Municipality,Upgrading of Different Roads at Mujhung - Package I,2184721.97,Works,NCB,Completed
RRM/PAL/W/NCB-08/2082-83,Rainadevi Chhahara Rural Municipality,Construction of Concrete Pavement at Different Roads of Rainadevi Chhahara Rural Municipality Ward 07 and 08.,2523408.44,Works,NCB,Completed
RRM/PAL/W/NCB-09/2082-83,Rainadevi Chhahara Rural Municipality,Upgrading of Different Roads at Mujhung - Package II,2200681.74,Works,NCB,In-Progress
RRM/PAL/W/NCB-10/2082-83,Rainadevi Chhahara Rural Municipality,"Upgrading of Different Roads at Somadi, Chhahara, Mujhung and Juthapauwa",3518255.25,Works,NCB,In-Progress
RRM/PAL/W/SQ-12/2082-83,Rainadevi Chhahara Rural Municipality,Upgrading of Hyude Padhera Thulo Chaupari Road,968120.36,Works,Sealed Quotation,Completed
RRM/PAL/W/NCB-13/2082-83,Rainadevi Chhahara Rural Municipality,Upgrading of Different Roads at Baldhengadhi,2919049.41,Works,NCB,In-Progress
RRM/PAL/W/NCB-15/2082-83,Rainadevi Chhahara Rural Municipality,Upgrading of Different Roads at Siddheshwor,2814449.3,Works,NCB,In-Progress
RRM/PAL/G/NCB-01/2082-83,Rainadevi Chhahara Rural Municipality,Purchase Supply and Delivery of Medical Items,1134725.88,Goods,NCB,Completed
PUDBC/DKT/347010114/082/083-13,"Saghan Sahari tatha Bhawan Nirman Aayojana, Dhankuta","Repair and Retrofitting Work of Samudayek Bhawan in Dhankuta-5, Dhankuta Municipality,Dhankuta",9714515.05,Works,NCB,In-Progress
KRM/Works/NCB-01/2082-083,Khotehang Rural Municipality,ward no 8 Simpani Dekhi Ward no 6 Merla hudai Khotehang ga.pa.Kendra ward no 7 Khotangbazar,9089800.02,Works,NCB,Completed
KRM/Works/NCB-02/2082-083,Khotehang Rural Municipality,"Palika kendra Khotangbazar bat Airport hudai Roksim, Tuwa Khola Diprung Chuichchuma jodne sadak",6948612.02,Works,NCB,Completed
LIDPOITH/NCB/W/2082-083/11,"Local Infrastructure Developmemt Project Office, Itahari","Construction and Upgrading of Basbari- Daangi- Yangshila- okhare Sadak staronati, Kerabari-6, Morang,",23663947.08,Works,NCB,In-Progress
KRM/Works/NCB-03/2082-083,Khotehang Rural Municipality,ward no 8 Simpani Bata Bare Dhanmudha Palika Kendra Khotang Bazar hudai Jantedhunga Gaupalika Jodne sadak,3922059.72,Works,NCB,Completed
LIDPOITH/NCB/W/2082-083/13,"Local Infrastructure Developmemt Project Office, Itahari","Construction and Upgrading of Deurali chmaita bindule mangalbare Sadak, Deumai na. pa.-1, Ilam",21795951.93,Works,NCB,In-Progress
LIDPOITH/NCB/W/2082-083/05,"Local Infrastructure Developmemt Project Office, Itahari","Construction and Upgrading of Mechi Lokmarga Bangadangi Pathariya Gherabari Rajgadh Sadak Kalopatre, Jhapa",22500905.76,Works,NCB,In-Progress
LIDPOITH/NCB/W/2082-083/20,"Local Infrastructure Developmemt Project Office, Itahari","Construction and Upgrading of Maijogmai Ga. Pa. ko kendra Nayabajar hudai ward no. 5 soyang Dudhang Sadak, Ilam",25605964.06,Works,NCB,In-Progress
LIDPOITH/NCB/W/2082-083/06,"Local Infrastructure Developmemt Project Office, Itahari","Construction and Upgrading of Nim Basti Farsadini Hudai Brika Chandra Basti Hudai Sahid Chandramani Bhattarai Pratithan Samma Pugne Sahid Chandramani Bhattarai Marga, Kachankawal Gaa.paa.-7, Jhapa",24154181.98,Works,NCB,In-Progress
LIDPOITH/NCB/W/2082-083/15,"Local Infrastructure Developmemt Project Office, Itahari","Construction and Upgrading of Maijogmai ward no. 4 Bajradebi Sukrabare Gupti sadak, Ilam",21323359.83,Works,NCB,In-Progress
LIDPOITH/NCB/W/2082-083/04,"Local Infrastructure Developmemt Project Office, Itahari","Construction and Upgrading of Jhapa Jilla Bahradashi Gaaupalika Ward no. 4 Dahal GaaubataNawaSrijana Hudai Paschim Madrasha Chowk, Newar Gau Hudai Manglubasti Samma ko 2.5 K.M. sadak Nirman",22505329.28,Works,NCB,In-Progress
KRM/Works/NCB-05/2082-083,Khotehang Rural Municipality,Water Tank Nirman Jhamtebar,643590.32,Works,NCB,Completed
CRM/ARG/NCB/W/01/082/83,Chhatradev Rural Municipality,Neta-Bhuskata-Deurali motorable Road Pitch works,18754888.7,Works,NCB,In-Progress
LIDPOITH/NCB/W/2082-083/07,"Local Infrastructure Developmemt Project Office, Itahari","Construction and Upgrading of Paarijat Chowk Dekhi Purba Ghodamara Samma Jodne Sadak Nirman, Bhadrapur-09, Jhapa",24551290.45,Works,NCB,In-Progress
KRM/Works/NCB-06/2082-083,Khotehang Rural Municipality,Valitar Dekhi Sawa Nagi Jane sadak starunnti,813053.88,Works,NCB,Completed
CRM/ARG/NCB/W/02/082/83,Chhatradev Rural Municipality,Ward No 8 Neta (Simalka Rukha)-Chekmi Motorable Road Upgrading Works,5215127.36,Works,NCB,Completed
01/082/83/BMSC/IDD/Works/NCB,Butwal Sub-Metropolitan City,Construction of Ward Office Building at Ward 19,27356358.0,Works,NCB,In-Progress
LIDPOITH/NCB/W/2082-083/26,"Local Infrastructure Developmemt Project Office, Itahari","Construction and Upgrading of Nim Basti Farsadini Hudai Brika Chandra Basti Hudai Sahid Chandramani Bhattarai Pratisthan Samma Pugne Sahid Chandramani Bhattarai Marga, Kachankawal Gaa.paa.-7, Jhapa",22664794.52,Works,NCB,In-Progress
imoilam/ncb/work/15-2082/83,"Ilam Municipality, Office of the Municipal Executive, Ilam, Koshi Province, Nepal",Construction of Aaridaha Water Supply Project,7768708.25,Works,NCB,In-Progress
LIDPOITH/NCB/W/2082-083/27,"Local Infrastructure Developmemt Project Office, Itahari","Construction and Upgrading of Dhaulabasti Hudai Sahid Chadramani Bhattarai Pratisthan Samma Jane Sadak Staronnati, Kachankawal Gaa.Paa. -07, Jhapa",23434160.67,Works,NCB,In-Progress
imoilam/ncb/work/3-2082/83,"Ilam Municipality, Office of the Municipal Executive, Ilam, Koshi Province, Nepal","Upgradation and Improvement of Tudhikhel, Bhanjyang Purano Sanischare Road",2748119.73,Works,NCB,In-Progress
